Theta_True,Phi_True,Theta_Predicted,Phi_Predicted
65,50,48.9338082253036,-87.3707138686753
45,-65,-50.529109855182,13.1591976287428
-60,85,17.2056378702329,28.0293022681209
0,-25,40.3159286352209,-15.6368044534078
85,65,-77.9516742770067,-71.2387269175557
60,0,101.598711859968,43.0281604699694
-70,20,-31.3284900656178,41.6688366115497
-5,5,15.790468450712,-3.27328897583833
-25,70,-51.5018427992801,-68.8878192832146
-45,-70,-2.46851892505209,-29.5211302502127
85,-55,88.7499730164342,56.7058139604044
-90,-55,16.8645502331953,22.3699820544428
-45,-20,-28.1975236671898,13.7514732001822
-15,-50,-3.61862241931851,-72.5390556446481
-75,-35,-17.6530065891013,79.8783663906211
10,20,-11.2075022578806,-0.116298814042295
-55,70,18.6578308510851,53.4312683069057
-40,60,19.2654557226065,-7.26629934185905
90,0,1.68349252358193,-29.8476840946556
80,80,189.791658076755,0.887518833372994
-55,-25,107.364258971163,-83.8028504771492
-80,20,0.419466694984663,2.87862638399656
65,-80,-23.7494465476552,74.6490699288389
80,35,1.66015997457761,-76.7523817874296
-90,90,4.15988992862817,-5.71640783619605
15,75,-16.4556490620279,41.1478806568376
-85,25,-7.79506659130365,-39.2210926107802
80,45,-8.86474193651475,112.401999758649
-85,55,35.304112875621,43.4652909648618
-50,-55,-120.539277288093,23.4814188805988
20,-70,-21.3976894540364,-6.67906498820642
-80,-85,42.9979295145019,-75.3860352051737
-85,-75,19.0396231697318,-34.0850311573897
90,-40,-52.817239828687,-70.8202184093408
70,75,121.062532776492,-40.6490203175488
30,70,-85.0170920047214,31.5824189127543
-30,25,-66.0927089432838,32.1872159125467
75,5,-34.6804467814586,20.9559600179175
-40,20,-50.9370885757226,52.2488506724306
-80,-45,73.5650760333515,12.4549905638799
40,70,1.5920735264407,-71.2388088598094
55,50,93.1278024615663,-48.1008582347886
60,30,19.4253506869167,-10.2881699989948
30,-45,25.2463526513228,-0.945492998956468
-75,5,-36.0219560984702,79.8338596925491
20,-90,13.1439078563118,27.4976484446939
55,75,-3.06119143676651,29.3777477957545
85,-90,-14.2426679835803,-17.3791337682574
50,-30,-24.3073973351044,-49.7598251910987
70,5,35.7668690545493,103.728858349848
-25,55,-16.9210011776249,-54.7918910966424
5,-75,-10.2087332519803,22.1887473563802
30,-85,-55.4700696187839,-57.4459355972293
75,60,-22.1337999142721,-17.4915045066057
-90,-60,-78.8046826410458,71.85766150394
-80,35,-39.5362892894534,-32.9539744629717
-10,85,-8.19014792174913,6.65559244900123
20,-45,5.87222731544465,-108.199368185058
85,-40,-28.6401354088361,107.389312650578
20,-75,-12.9278030460372,31.7123237395457
-10,-5,1.44443363368512,-21.4324387085337
-55,-80,9.55348293700402,31.0681828320881
-75,-70,54.7526143531455,77.831050170009
70,-35,40.264931195379,-20.4460769204674
-5,-70,-20.1791220767004,12.9120374858289
85,45,44.3306384765211,-15.6932587447532
65,-35,8.30709787474457,-63.8433970586493
-70,65,-45.1112047262764,-46.1409012468132
15,0,-89.7352714066723,-106.255390154341
-20,-50,38.4783007973537,-28.9844622373026
-10,-5,-31.236504943274,-23.6252065435616
20,85,-25.9013688943864,-11.6449973948078
-80,-40,-180.56626329868,56.7704979614302
45,-75,-10.38725259881,-121.558853460274
-20,25,5.99013739002869,10.3741990198498
-25,65,-41.8061629480806,-38.346073135184
35,-80,-40.7615575435168,-37.3441155347182
90,-25,-24.053340941489,42.9088634039335
90,25,3.13746335056877,-11.0668775295166
-45,85,20.5735016416304,-8.05439385778477
-10,20,-3.7402605815208,-22.4864086305936
-85,60,-65.5905580573539,-10.4544115222354
50,30,-12.6209902591379,54.8075267789423
-15,-60,-10.2333541778802,25.999641720821
40,20,10.9556818632781,-31.4042910594236
35,25,-12.5579965597447,-10.3293911396348
25,80,-28.1858415911866,51.8177110839554
35,-5,-53.9190428159305,54.2036034870922
-45,-90,-8.2855040801079,17.5062523804208
-10,65,-18.0966117484142,-57.0351494936414
50,-20,-103.085345415594,-11.0910779709419
-55,55,18.3286403450756,30.2030927374101
85,-20,-114.603992301685,37.1834866587345
-20,70,-10.1085285015401,-33.5867372806389
-35,25,-6.22472699809948,-97.4254969371261
-65,15,-1.04601965313573,18.1177695826573
-25,75,3.29248253549558,3.31026338140329
-25,55,37.492050756454,23.8740233455709
-70,-45,-9.78912303227357,-52.337322889687
0,-25,-20.127773400243,-72.8061114754786
0,-85,-14.9797286051573,14.89477994296
-30,-15,-118.454160774821,-28.4018412968834
40,40,-74.0648439278226,46.2209035334007
-20,30,55.2249724882189,-1.47766026618304
-20,90,4.06513585181941,-36.4525965973229
10,45,-22.6956084469423,-83.6809125716849
60,-80,122.398909771339,16.2216737380265
-75,55,-57.3476565074823,-10.2810171352721
-85,30,-119.115163774651,2.55497797976133
5,70,27.2158004326542,-30.39993475384
-70,85,37.3580585035011,-54.9392986688005
-20,85,11.0459586409228,5.20637237567165
-55,-65,-86.9791824659414,-28.5479447795474
60,-55,35.0420273660362,20.5846900706559
-40,-55,-21.0325019147816,79.7321027235467
-40,-25,-40.3757214054297,-25.8550403124528
65,-65,112.169650740951,-61.4592843721721
5,-85,-4.37182538458364,14.6943550879721
-50,-60,-23.8973265940635,-19.0783296921975
-55,0,37.5865224797909,19.1261353135737
-65,10,-20.2822249208347,59.9344289288937
-80,55,-29.5265429342599,-50.0315630498349
60,85,-28.4493346684504,-104.463890419103
60,-65,-17.293837685672,12.6218562162357
25,80,-32.2126995890431,43.5974608831797
55,-40,169.813478516298,-152.180060432782
-5,0,-6.93381328593836,-117.957308496998
35,-30,-83.5176768097643,-6.8888393178748
-15,-45,30.2918983976839,-153.875658532161
60,55,101.153740354009,75.4002182747193
-30,25,-63.3428067733251,-115.513811532796
-55,5,8.71260721850688,-31.5520482531116
5,-80,-3.7467177809484,37.2839785777364
-45,55,0.383778871194252,28.0216710314839
-30,-35,55.0528859268715,-32.8414863522731
50,-80,-95.3284931425373,2.77417949954753
-15,75,8.86617340544801,96.9911145655997
-60,5,-19.2705668617801,-23.4329999329432
80,80,55.2665346770513,49.2047722305769
55,5,-30.4965814286592,26.7175260780704
50,55,57.649788525354,41.2564711998239
65,-40,-63.193958608342,-25.9135364833163
20,-80,-37.5434820101053,20.2519040602853
10,-20,-3.61494850716414,-41.5068806138455
20,70,-22.3491772161698,-23.7156433505255
20,-65,42.8733755216437,-15.685725338475
55,30,27.0903004310372,-49.0235264822452
80,80,-85.0804722814861,17.229448721687
-55,-70,-30.0681954750926,100.989580607783
35,65,-16.9103539627819,-40.2442181932264
-35,70,87.4909892492105,42.5191997657017
55,65,-44.4858343167298,6.64491739196292
30,30,-52.7421986442618,20.9877840633433
10,5,20.383339578175,23.2053116480249
10,-40,-3.52092432230299,-29.5841933357007
35,-90,-28.7133892189826,9.00861695668394
-80,55,64.657558538431,-11.5551043005873
-20,45,3.08691887954933,4.39370850648913
20,-25,-15.0841882959286,-47.3781275422833
10,-15,-8.3127460107834,-44.2793979372914
-45,-40,-57.3102729109766,19.2059236580752
-70,-60,160.160006152141,109.786777615155
60,70,-79.4995665495372,-20.8748145451306
15,-85,10.9691297548546,103.368074775531
55,55,189.998264355171,5.20378321570931
-70,90,-60.1719977100337,-118.418862924296
75,25,-4.08494228333214,102.019657014153
60,-40,-4.8766449840883,-8.84412096472833
15,40,-18.5662924629098,0.673868562875498
45,-30,6.74535554956567,39.2413537480219
40,-65,21.4795769739882,-79.4527026091542
50,0,13.2133474514058,-16.8093090862294
50,75,25.5508700151056,-21.0637358831677
50,-50,-2.67906859207837,38.5752745513459
80,10,66.2866172090932,-72.1798484585921
10,5,-35.5923143510154,44.7836331040335
-30,-80,54.698438692694,-19.6942295616113
60,90,-0.629794797223155,2.61494195199522
-20,55,47.4368592423917,-23.3883282252639
-15,-25,-36.1616519371728,-39.3955360972768
-45,45,60.3946351075429,-7.34285601323046
-45,75,-74.7988736185429,-10.9580586304967
-50,60,35.0711754160422,-3.04159891928946
-30,85,124.028288969508,-16.8500822976127
-65,-25,12.5641388105592,-43.1849593920889
-80,-20,170.823543569962,36.499293102143
70,-5,31.2613998056592,-42.7535113943104
10,-30,11.1891326129738,43.6687477602291
-35,10,61.7299770549066,26.4208817746407
-30,-20,3.03973793660913,22.7625072817633
50,-80,-31.7886541980862,-26.5812833211708
-5,35,28.4625047670752,-192.638732673865
5,-50,-12.9617665964095,96.4880377835372
50,35,-61.9266097621107,75.614939540844
50,30,-26.0714974752049,50.3474027599124
35,-70,-5.15612864964548,32.949420497164
70,50,21.3186699353318,-40.2581915348892
60,-40,28.3162942836187,48.5149088541311
-90,15,-36.3464266322076,42.3224041699461
-10,-40,-9.33717293102677,-67.4305501145575
20,20,8.3185607567483,23.141358778694
15,-70,-24.832565616403,17.9028373118632
-60,70,-2.30761480806179,18.9449259452719
30,-15,35.441686245889,144.783183577462
85,35,-49.9141074762513,-59.400462223967
-55,15,-62.0297298655598,-29.8341441616649
45,40,55.584285052486,35.2943817211721
-90,5,-29.0112382577547,-20.6715309786995
85,-40,32.0577025489594,21.8824103326264
-50,-30,53.2934380831675,-12.9053867938964
10,40,-3.0139769358818,92.3098718993226
-25,-50,-2.41053107400829,-27.5242437865062
-90,-85,-29.5854058863767,30.9915216352923
-10,-70,10.8177755659548,7.14553280671873
-5,-10,59.2921831491844,-33.8312824040928
-35,-50,-57.2783537620499,-89.8271725360666
-75,10,-10.4710090860189,-98.5736821613471
-25,-60,-72.1797391663555,-44.1641025444528
-55,-65,-35.2693290849913,83.5447505491674
65,55,2.70636042320962,-6.32922882276844
-30,55,46.2942325161388,-79.8891960520265
30,35,-29.1491768536338,-73.9332061650917
75,65,-89.589584450704,47.2660479627353
-60,-60,7.79433176971501,-30.0275100745416
45,55,8.51689997775094,-37.0212814573375
-40,75,35.1208378285799,0.22860588701181
25,-10,25.7531521954858,83.1233717210108
-30,-45,27.2659273494532,-94.6061732535066
30,-65,21.9910644566505,22.5132154407599
-75,25,40.5289795572125,-6.34379256583529
-75,-55,52.7181736761472,-31.0176924717203
30,-5,-23.617106861465,19.89651288265
60,60,-91.4868665386271,-9.49893057138566
70,-30,-0.426226142562584,4.67794528247916
70,-70,5.07437251238173,-119.425532615839
55,90,0.0674942866258021,5.12851963040413
10,0,-33.6568236018833,-133.963736365232
70,0,30.6454251943787,94.4214196317735
10,25,-2.85993363408656,32.839311933355
10,-70,24.3022826508416,29.0186017204116
65,45,9.95885576890778,-10.8359782603659
-75,15,10.5423399885003,-20.4083401989723
75,-45,76.412935234802,54.2943420984208
5,-5,-1.37668773373827,-8.66416645409163
-60,-50,-50.9506194600028,30.0847751419787
30,80,95.0500608350196,-10.4533856286883
65,10,55.1598693661313,-24.7050243799718
10,-50,7.45096328815531,-75.5213203188692
85,-10,132.717677518486,-230.853004881303
-85,-10,51.5972506512419,45.2695985711005
-20,80,-7.23636326882234,49.4658099543491
-40,-45,46.9829361600223,-75.3009715394584
60,-20,8.06321699437535,7.42403407938291
-35,-45,-64.680540107157,-16.6463927161558
-5,-80,28.9606752694944,-46.5801892898475
-35,-85,36.5565977847606,-36.8480324728398
-40,85,-68.6253501572934,-24.5477939505702
85,-75,-23.4115087078056,1.38033847438088
45,-25,26.0992803588608,-68.6919721711351
-20,-75,16.7813711210781,58.5128902928065
80,15,59.9014764398234,-1.03373242066652
-60,-50,-4.93540335647133,-79.8766335680952
-75,-40,120.802875902834,143.431764803653
-85,-25,-22.9995994047239,56.7779249646644
65,30,-27.500669283917,42.7569293970898
30,-45,94.6896456024867,36.4282279566792
-35,-75,45.1632936195666,15.2021471318782
-15,85,-3.11956097762194,36.5561895940625
0,-65,-1.30966277288877,-84.0370361349843
-10,-80,35.9386526474132,-5.93348126853962
-25,-5,18.1483834431032,56.0151622415895
-65,-30,-120.666572016179,-11.5136369239867
-65,-60,136.6469212671,-53.2060605078769
35,-50,23.4197133516238,3.26606367338232
10,40,-0.742093375054893,-54.6413074218903
-30,-20,54.8451082899351,51.946457464936
30,-90,64.7688948354871,8.47526258276071
-25,-50,12.3511833187517,-70.0458954701355
-5,30,3.12811774136823,27.6001404385796
-75,-70,28.0193691688076,4.29293929351589
25,-25,-5.65800815939387,17.4102166550884
70,5,-89.7166761234621,29.6274800371322
-70,-90,10.2296524398273,25.0134901818997
25,-80,53.9610449200266,16.7817352301001
50,-65,38.7914771943088,-116.221400108452
-65,0,-34.0192338943137,-8.78698047858303
90,5,46.3768988340605,-4.8886235470065
65,25,-5.7130272016919,-95.0184018038733
50,-70,34.8671576692193,-0.586172042838442
10,-65,-17.1766937597217,72.3201042592963
-65,50,-42.5324118197857,-97.9860931322264
-5,5,23.8538054481829,56.0157755991041
35,20,-38.0839475794587,22.1119406793712
-65,-65,-81.8390494751923,-13.2022493953134
50,10,-90.4205639550755,-17.4239809022101
-90,-10,45.9537685271357,-36.1175201047023
-65,-55,-72.7012391029814,16.759307913516
90,30,87.1269396601688,106.326989307629
-85,-45,-64.0205899570897,-18.6781922793189
-20,-60,3.16675400085337,51.6465903580457
-5,45,-49.8166207097151,-15.0372014429
-25,-70,31.5080353526251,36.6422439237958
15,-60,-20.1627845164751,-6.69986682896383
55,30,-19.2639698500048,-48.0436865140856
50,5,23.3614598192771,-44.6040790145968
-35,-65,44.0159749656094,53.4410228954447
-20,70,39.3745786557432,-23.272729166463
10,45,10.3016050551943,-101.025722804396
-65,-80,-43.5773113173546,-42.5856094232631
-60,-50,-81.6085871952303,-17.8638857155343
45,80,-39.7451225261938,-33.0713888195264
40,35,-59.3646305159316,-82.5512164283165
-40,65,45.9008654602738,38.2891852177071
25,-30,17.2807861521562,-27.5477323348551
25,50,19.9763151753384,32.6332515826361
75,-30,-120.695961818254,44.5758287708082
-35,-85,-17.0477919649563,-4.2526761409393
10,0,-8.20086787264452,-3.14998828219073
90,40,34.1887937960489,56.4722381353661
-15,-25,-28.2901111727362,-109.407682089797
75,-10,-13.7175404137893,-15.1409174285771
45,-75,-9.73476380475465,-5.26142204562034
0,-20,42.5858351890365,-2.35924733120467
75,55,25.5736613918068,-42.4148879485996
-45,80,-10.0602522014405,23.6511997400242
-35,-85,63.8504853755994,-149.722278691157
-40,40,41.375886952254,-53.8157832033478
80,65,-42.7308338085652,84.692118017959
60,0,14.324909833278,12.7668312393207
-10,85,-2.31222000311129,-65.5906420547955
40,-35,-40.2850129766468,40.6479998718228
-55,-45,-4.32716882782164,57.1515522679192
70,0,71.0946986588817,32.778127790927
5,85,26.198252569248,14.2689896942566
-5,-70,-2.98641787203462,8.92581538378377
-30,-45,-48.6525657024014,12.6432739238237
-5,-20,-31.7683235735371,37.1751977418151
10,-50,-54.1128989240165,51.2374899667077
40,-10,-45.2331245202481,-8.51530316977208
65,-25,18.6576049418432,26.5859108031535
-60,-35,-108.695935829954,128.414195342184
-45,60,2.3761840776843,39.9232203048136
20,-50,-27.0784434851328,-5.03947260872349
-55,-10,-3.22606745789882,9.3027224414753
-80,60,99.382344544087,18.404144426725
35,40,-27.6264831192957,-18.4866242468209
-25,-45,15.4794770513885,45.9102405575814
-10,20,26.5336168472885,-36.3120348590451
-85,40,-82.4789976292493,24.6300217155191
-65,-85,106.170793334821,-10.2609574474069
-55,-35,85.7253214126477,-33.4580544378964
-10,-60,-13.1105955421602,-12.0047806752457
-70,-80,-152.687261200365,-18.3291870252668
-90,-55,-36.5371699073169,59.0473365516367
30,-15,14.7581036920145,16.7414781908024
65,-60,-19.2762423658415,-29.572223881813
15,-50,-29.9329207648024,-62.2101525399657
50,-45,-22.8351860766589,2.09241647982185
-90,-10,-9.1378798734473,-24.3744381288759
90,85,41.9873002443282,2.198235463033
45,-20,-11.7718207950377,4.22729252086113
5,-60,-23.5232402391556,-97.962314897846
5,-35,-30.8616098982417,-44.0322949568038
-25,-20,9.81893058642586,-41.4661968148482
-85,-60,22.6556465306395,-138.563025976626
0,55,11.4153590320868,128.244507730851
90,90,-51.7261574276627,-73.6325677202072
55,60,49.4577076364085,-8.32187229122503
20,-15,30.5142625944556,-35.5179067115207
-50,-25,0.837139825095008,-45.5695954428627
-90,-25,7.97731842382285,2.49659008393492
75,-40,85.5475254302725,4.20668499940004
25,65,35.3026467951389,-9.06182876038015
60,40,103.247571920811,57.9234461529355
75,75,-17.4646780878364,1.23548607401786
-55,5,5.20060445273468,1.90112268651831
30,75,113.020979106303,15.2767086881417
20,40,49.0406115140751,12.6330377936685
-65,55,-23.7540598980505,25.5591675758151
15,-15,22.1011634611688,-65.520910144617
-85,85,-53.6510455931102,-14.4187457328104
-25,35,-47.8320777720415,76.7362533051603
-75,80,73.3971995873597,6.61300886927619
-75,-15,57.9370776986905,-103.021566079131
10,-15,4.08221615447633,-52.1388091754924
-70,-70,-10.9966930868532,-112.803473859529
-65,40,-14.0096214970011,-20.1098033259284
-80,50,19.0139678392473,16.1421286123823
30,-45,74.174353493516,-28.8474518105674
-55,80,-0.612227853981139,25.1507428235865
-40,-70,4.08337778667405,-53.9830063663151
90,50,-31.7433474012396,10.4306796408079
45,0,51.5509216951709,25.2472236792476
-35,-25,57.9131771941176,-44.3416439606674
50,90,43.3451049820035,41.6155811964995
-55,-20,77.615931061379,30.5042111642217
40,10,-14.6349465840824,-36.7647517387164
-30,-10,-10.0181460013383,-40.4484183421099
-30,-45,-63.1088918711554,-9.66504462034933
-10,35,2.47951452570373,29.373851911824
35,-30,20.3391214198426,-45.3838793809051
-40,90,65.1794271786389,-44.4347438005906
35,50,-63.0752608740173,-46.4909958041317
-45,65,-20.4169261776079,-19.1561976001063
30,-75,69.785699978937,7.36180820878916
90,70,0.490463858360997,-29.5214791878717
-65,15,-29.5634397336057,43.0371570565842
-35,-25,-2.78559362225153,-32.8017661894869
20,20,51.2840238775863,58.0966873237996
-60,10,1.54537577029717,-55.9751335212301
-10,45,16.5377532811456,71.2165766222269
65,-5,-133.74729814366,18.1587764811972
5,50,-5.17952024844367,-64.9656232854916
-90,-25,14.5609066034906,45.7363941388705
45,70,-14.0449980715896,43.9408099137822
-60,-60,-10.2081795700623,-17.1824201400863
35,-10,-34.1528714434766,16.1255775865119
45,5,-0.598890689184444,0.818468011703771
-50,15,-11.4427820807825,41.9117003865412
65,-85,3.49949096736455,71.1071931483175
15,65,-18.8231303289958,63.0697688926578
45,-20,-22.0459836989469,-38.1117482869781
5,60,19.2069210763728,-17.4446068892417
-35,-70,41.5680747287308,-9.29415818251306
-90,-45,-25.878138159159,-40.0995083777349
40,80,-44.0760871743734,-46.9145713210096
-90,-10,155.833239167012,7.42209343648882
10,-35,7.1451765119738,-58.9429711821363
20,20,56.2544805922374,-76.2441549885574
-75,-70,57.9331018788316,-86.2382379067443
-55,-55,70.4946432792817,62.6842191570597
-85,-90,16.2526510346129,-4.06902107674259
-80,60,76.8707611230824,15.419538802104
90,35,2.07513601246444,-33.7644729148604
-25,-70,-49.1078838552368,50.9660205723818
20,-50,-33.7380959650289,83.7691491214336
-55,80,16.4068604286336,-93.0986767529972
-80,25,45.4241521956839,50.1590366580062
10,30,-36.6451780644222,54.9364436131264
20,-35,80.9150610962648,20.138367038969
5,0,5.71198364206428,-36.3845857095269
55,45,30.129121293315,-71.0059778721189
5,25,16.113844697916,-57.8874183753095
35,90,95.5564001909357,79.6027970015219
-10,10,-34.3503238916725,29.9295470415603
30,-40,39.8006315422997,-62.0390228614805
60,-30,-28.7640200980179,-26.9717636295809
-40,75,-32.9718758773145,11.091397707777
25,45,-0.592280775687627,2.33604597352038
15,90,-5.03426416113898,-40.3696289539098
75,45,99.6178902513144,85.700708823125
-10,25,-2.79944512325946,-74.1230828007119
-65,65,8.55645175614796,-33.4868021097283
85,-55,-10.0646860760265,23.3163342807535
10,-65,29.0487720053346,59.5884779046406
60,15,0.823139816201859,-82.3140670514064
-85,0,-83.8769371506324,-85.6022814893581
-45,-55,12.6803282883649,-8.58628390770501
25,15,54.6573929297689,-9.15805083796759
-50,60,-27.6315195441504,25.6787710078617
15,20,-25.4851575876193,5.69940424979087
65,-35,26.3628740301029,48.4660319582881
35,-55,21.1214560977831,19.4483220815155
35,55,109.531993657428,11.0164720564029
-50,15,24.0184946874109,20.5718745011869
-60,30,-57.8027591282297,-21.7781027017861
-5,-55,7.61276278499804,-84.2677052220132
-60,65,-1.15965930198843,28.1604270567628
35,-5,63.7302566727921,-19.6582464950046
45,25,-7.62173999179001,13.6451707251991
45,-15,12.6017297986754,12.718647247757
45,-90,26.4513218380943,53.3758986598279
-70,80,-103.852780480024,18.7755421207387
45,-10,7.31167594563776,-7.74342957717386
15,60,16.5277076480771,72.019334507
15,10,15.6685108707109,29.5026790624792
50,10,-27.8251903960506,-47.9112495598222
-80,-50,90.960822171798,16.1217501945894
60,90,133.142543122683,48.5957771734822
70,80,-54.0634630431922,75.885044090588
-35,50,-100.127337783106,16.2390818858333
-15,20,-43.7666852955488,68.7166715314445
70,15,103.145481242877,22.3796839866271
-55,-35,44.0624232825144,54.2614200755371
-70,-80,20.8720591729611,-88.8437568595892
-35,15,51.7977172256043,-0.262963364581751
25,5,12.3742108474809,3.42134096314619
-55,-60,41.9886160302699,-87.3687930915852
-90,85,-93.8765523979446,-111.342386525204
55,60,101.768771415434,-67.4895031734468
-30,35,24.7445107787512,44.5191086790954
0,80,13.0827251053735,8.69894754242608
-60,25,17.5612602223802,5.35019314463105
15,0,35.3211461401285,84.3128472277589
-70,-85,6.89514831601623,95.8640239423174
-75,-85,5.51058062057675,145.090968735492
40,35,51.2306055291707,38.6701421221959
-45,-45,-29.010738512664,-108.294155168433
-10,80,14.1287060470119,3.27071994807878
90,25,76.2768078040554,18.0869362191067
0,85,6.15467103929716,-39.4359404343457
35,25,-92.4231859163689,49.5320922567099
70,-10,-8.1172339700282,136.603619828855
0,0,35.5995812464136,28.4298674820297
55,-25,37.0053155000882,-4.73372335837871
5,-30,41.3646789610064,52.2193967394873
-75,-85,34.456027735128,10.2558316028109
-65,20,-43.6714677154815,-30.9554424410492
75,-45,98.5416238463014,-18.4154621620588
-85,-40,-71.3689700235762,-1.70812535431837
30,55,57.2956275125679,3.05309373187887
75,40,-28.4918112133939,-30.8703296397678
-5,85,39.334719608352,41.3108316095933
-50,-80,-61.4822757142228,5.53842990130394
-80,-20,-6.82609352476506,-22.8315412843811
-40,35,14.246136364007,29.0287620857056
25,35,-18.1932129834965,5.69891011046735
-80,-30,24.6333633542044,-138.470186364694
-90,-60,74.0188916352151,41.4041397507424
90,20,35.1966653911961,18.0122661241209
50,-85,-67.2903835156014,6.89200085312298
-85,-75,49.0451743642464,-28.9924158951855
-30,-55,32.7139158038357,20.6040663977966
35,-40,25.7947292871906,-23.4149120821867
55,60,-51.4874808440373,97.7545948217706
65,90,-105.985881957744,11.3785759905055
15,5,-5.73771218439521,1.85786022296247
-25,60,7.41441882401733,16.7478807418045
-45,10,12.1543036106796,111.266149904188
90,-45,16.1761374823905,-32.4138328877198
55,35,-128.5061922184,50.591293272195
45,75,1.64575762378909,71.1231122196307
-65,-20,29.0359583041467,34.3812814338431
-40,30,3.8063433884103,-9.16988828769523
-25,65,-31.5738028788116,91.2667272628051
-35,90,-51.9535076457507,14.9628539327175
35,50,97.7421653583822,-17.2995812483999
-65,40,-52.1799733975314,29.6871590526462
-15,65,-33.1420453625641,-41.4925451129661
-5,70,-1.40182737261458,-56.5950157024627
35,85,62.8208599214067,27.2684251087601
20,35,-27.9761944844301,-37.0127912169553
75,85,-31.2142611781204,-1.04252186259183
-50,-75,0.704040391329372,36.0303785164029
80,30,-181.889211067163,96.8028403637643
25,70,45.5754179795341,-138.402242753281
55,45,33.3930369609889,-21.5548970002254
