Theta_True,Phi_True,Theta_Predicted,Phi_Predicted
-85,-25,44.2450346855062,-18.1431161835028
-45,40,83.5892658941154,63.0964169112242
40,60,51.2028439420559,-49.90427989841
65,-90,-48.7295089636004,70.4959824599063
15,55,0.71118229985052,-61.3525763143438
-80,-85,-48.0751628037237,-62.299803944227
85,-5,3.37402762179519,20.8559669669879
-70,-70,-103.107057208601,-77.6750705220634
-30,55,36.8464137293218,-18.40799396017
-75,45,-4.25119542470989,-19.2136884050734
5,-65,-16.1554426224965,-57.7437084393899
-75,40,-52.9726141019253,-20.0367353505781
55,-75,-23.8871327331519,101.927867830354
40,20,56.6535876994789,-14.1145909228354
30,-50,21.6024472287396,30.0990147690299
-65,55,-5.48429204899917,-30.4816112018996
20,85,14.7801543585007,8.54281754240796
90,-40,21.0118157216334,-16.4040164028986
-60,80,40.7859212864365,35.8485470728424
-15,0,-9.40716354429728,64.6039612928004
-55,40,60.1611287865705,1.22827453707602
85,-60,-31.2607606033106,16.8202846633678
-35,-35,81.700767281713,103.175774878218
-25,-35,-31.2593331062051,7.08431179705184
60,20,15.7622427974869,14.1263027637693
-85,-45,68.8608585162818,-18.5186632136161
-70,60,-89.8016007175499,-41.1993397299265
-5,30,22.5047561901346,-35.7958104236834
40,-45,-78.7127093623551,-36.7796278277685
35,40,-46.8599513541765,-6.52800558895008
90,35,-39.0069762781216,41.0638087264604
-55,45,48.2812129460908,-91.1253062812881
70,-85,-57.6610953308545,-32.4487987386835
-25,-15,52.5593906630366,0.0420102028172096
5,-20,1.28149372028729,-33.9391781783841
20,15,-8.11894315065284,20.7330302056047
-40,-75,7.30965938424613,28.0840997330067
15,-90,4.41105961872975,57.0697331199829
10,-40,3.80785209086193,-22.5339562192678
55,-50,-91.6472659713853,7.30248880073934
20,-80,-49.3471963072459,13.4560280547461
50,45,-10.6326964465109,-73.1882216024102
5,-5,-21.4559664232112,-81.4549240537517
80,-65,88.6408524830828,-16.9730053603409
60,-65,-44.4137641497833,-50.7054552126469
70,-50,127.800571443497,-10.5666693111931
85,-15,47.2336680151564,7.66232090883236
50,-10,155.815396827441,13.6751387736259
-10,80,15.1135859995064,-85.9340101303
-85,-15,-118.673265578413,-9.39478868796562
-65,-45,64.7124958646116,-6.74510479123695
10,-35,17.3996854472362,-7.55198702040666
65,30,-28.7834489405252,-59.2376256448289
45,50,39.2670895193818,-54.5043780241656
-45,35,71.1784621847972,-44.1264783280259
55,-60,-57.4014216547937,-24.7751344530888
-60,0,124.025943770176,64.6741286176791
-70,-20,21.127155695708,-41.0968222966666
40,-40,89.8968756886222,-149.873517907326
-25,25,2.31993432347686,9.42842782129311
-10,-20,6.68121002226458,14.3721349065209
35,-50,-109.99607488386,-1.07777724367168
-55,45,-11.8733864452279,-41.4273272813544
-75,90,-12.5160156577711,88.2665080748893
-65,5,60.2309598299851,-45.4724341359439
20,30,31.4441504216437,16.1698649070262
-30,-20,-28.5186560497592,-18.8226465146191
35,60,-80.6213146874837,110.78068359514
55,-65,-11.0174218086924,6.90528137087045
-45,65,-12.3527350116543,-54.826536341628
-40,70,58.4060242448693,3.41727807994567
5,-25,12.9111530495717,41.8956195752747
40,-25,117.946791192133,-18.9146153142343
55,70,48.3187100441511,-26.9173021913648
-15,10,14.120296841729,-45.3856236770476
-25,-60,-5.82311602837032,-32.5665087667516
90,75,-9.16013554059674,37.9161766623771
55,-5,46.3634809135866,20.6781431246363
-75,25,-16.1220289966376,-27.7171762616595
-80,-80,-65.2945399742096,-39.3087886405079
85,-25,-113.576895914907,8.46738496596799
-30,65,8.25589295121031,-33.0432253312826
-85,-80,49.4054116274957,-48.9185992737911
-65,60,-22.93183017243,63.2713034989093
75,-80,59.7080675906761,-48.3996692539004
-85,45,-69.6758729516679,3.13437300195415
-5,-70,35.5066981336188,-58.8892925920712
80,-80,96.098729209526,-101.01236950382
-25,-20,5.98443823217991,-104.034272653815
60,-75,-75.0790173570408,-9.11537940802148
45,-25,32.45984352501,11.5847565375789
40,5,-4.77131988078095,-64.4995115439368
45,35,-34.9203878443144,0.0257279583278205
-55,55,36.4871324006486,19.9901495541769
-80,-65,-114.323093508111,-48.8077500767935
75,-55,-78.0718611341167,-118.357166282127
55,-35,97.3669929366648,-76.5496686873441
-45,-50,1.22819555419223,-30.7046167766759
35,-20,-11.2659484281335,-29.8811254221479
-20,-5,-69.9430487159989,54.8989065282362
25,65,6.52499774718675,-25.4866815038468
-25,90,-18.1539497650598,-48.7987575045474
-55,35,-56.103612769485,39.1460753822825
5,-80,1.23323574903424,-22.743020657625
0,0,-8.66909400593914,-15.6811568118481
-60,-15,14.9671864961502,-39.290594615718
-20,-15,18.6864225297139,13.4967392451891
-25,65,40.4205183065844,-120.55857643032
-55,90,7.5359661951787,38.2740598461229
-90,10,-30.8344801070108,-36.006750185103
-55,50,-76.0180293862779,-42.5445543110241
-40,-65,-12.093263053038,64.9467802498315
25,0,12.0804759190318,20.6748063035603
0,-55,-24.9651019557288,34.0987977649625
-5,65,-6.75609793020575,3.75723472978734
-75,20,-40.5758401305958,22.82824554878
-45,-65,-14.29015655593,8.63757585518782
65,85,24.1240335571928,16.5668448725635
-75,80,-81.9747924719108,-1.16483671157762
-60,-50,17.6099431998087,-23.5268444467632
-25,-70,-24.8175866783117,-75.2967531090827
40,-70,-9.15252106242404,41.409876030124
-30,-85,-64.0186799989921,36.80362757149
15,-30,-33.7020390973823,-27.9797281112048
-45,15,31.6964743421372,-14.6013065733558
-40,-25,1.08695568100919,12.6076791252477
35,35,-41.2253897443262,9.50099015608598
-80,-15,119.913688306004,-4.71809503779424
55,60,36.3616816072245,41.1221992144043
70,-90,64.529390480836,22.8251681940555
5,90,15.2602230562105,-7.80571407530873
5,40,3.97882298620297,71.3898330604676
75,-25,89.0340225524437,-8.25286361205556
-35,90,17.9829598208853,-108.273259953776
30,55,-49.5415045205291,-120.547982843996
70,75,9.30175069463699,0.925793991623308
40,30,-20.0601699710669,-39.8851531598099
-90,75,-18.1493119927517,21.9133576484303
-30,60,-36.1221730799426,-21.5949267789689
-50,-75,59.1934084577505,28.6694695774665
-45,50,5.69176694588676,110.352092932055
-10,-80,22.4605321276981,83.8284890086142
-15,10,7.34942025229024,29.2958228627258
-25,45,-56.8931321630574,-1.46328038714111
55,-60,84.1177521470379,114.007243306501
-35,-70,15.5792398942395,38.5660505320724
55,70,3.52962413497916,49.2054296663808
40,90,113.388972275319,2.88531594538001
-15,10,-2.07093659602775,53.3349299566206
-25,-55,155.07736371025,9.07187482334558
-75,-25,13.3316286087533,52.5964843093958
45,-35,51.5200447596729,-54.104298469497
30,-5,82.7565371177606,21.8706353860594
-65,75,-10.2658247275772,-16.6766199332865
75,10,-1.56206401866842,-1.14568250174266
-35,-65,66.0737024543758,88.6298809789965
-90,-85,10.6422489542936,-115.287813418643
20,90,-7.52253368331439,28.4974579632348
80,-35,-43.8343898274151,-68.6383565286674
70,90,-5.57445180760583,-90.3911606711688
-80,65,36.072813307958,-49.2403314269694
85,-70,-17.208506411988,2.04660885171036
-70,75,-47.0156643066788,-87.6812867994121
-50,35,26.9823739266626,0.19903086976305
-85,-25,-116.698596835239,60.2487322208824
25,-85,32.7705007063897,64.5923263414414
-40,10,-70.8597530344075,-2.29882402700387
20,-80,-18.4653665020256,77.2429792193924
-85,15,87.9969294588609,-33.3608941955771
15,90,-17.3278867702105,17.1173106504703
-65,-15,82.4506030562112,7.91309544416673
-25,0,1.98949471047297,-75.5876108286122
-35,-15,51.266165912803,-87.4640120438423
-20,-40,3.39922703670568,-35.415182070913
-30,-40,4.24268394736933,-70.2965880107709
30,45,120.038690440118,-4.93415951518251
90,-70,22.813872892531,-59.1846423497703
0,0,20.9493942595197,22.2883632239541
5,65,15.026007985243,-1.69454984654774
-75,-60,-149.080074485489,133.962170278529
-60,5,104.714424881203,63.4271152349979
-20,20,17.8407100008592,32.5796741706466
25,5,36.6512115942523,-39.2509081907162
-70,-10,17.8886976575288,-48.8208351455194
90,10,83.030058486345,15.592610410088
-50,50,18.7280878468431,10.1108273637788
35,65,-55.6916222424107,26.263692626727
70,-80,-123.058740843041,-4.92398980633735
55,-40,30.3281473196954,25.6417084607379
-40,80,-55.2717086044375,19.1531878411414
0,80,5.95725189647924,-84.0001237165571
-75,70,-2.01103439954321,-79.7547519284128
5,60,2.18310663366607,-3.39137793857236
60,-35,-35.4056389471704,3.98273379817138
50,20,4.36896360951994,-103.015538761503
-75,-75,-7.0245912053943,-27.4119224756148
60,30,83.3352476753148,64.8410845412969
-25,10,30.5907606535956,40.649980240369
-35,30,-50.5070785368417,36.5044339879205
-10,85,-34.7215709056562,50.5247411860356
-50,0,6.08321241096284,47.8768225984253
80,5,34.8549821123436,39.2581807202659
25,-40,70.1709858846873,68.4755408476652
65,-35,-4.66606140476287,-30.626987648645
-45,10,-18.5208818986975,61.1874519810269
-60,70,6.46572023298523,-20.0665132047995
-85,-20,-46.9308853474038,60.0050878102524
-90,-5,-37.7846325097305,34.7005660895739
90,70,43.7967996974072,120.871784784706
-90,45,-65.7632733921978,-33.4791158801045
-60,30,35.732269021585,36.0103728828167
-65,-25,40.0541575021678,-15.8837155781039
-90,30,20.4979093981537,-74.9541816420839
-20,5,-28.5116287091336,4.84609895581529
60,80,37.1180365189402,-7.99846126233894
85,-90,17.5786925871908,18.2443494530616
70,40,164.949471329431,-101.356859059597
-60,85,31.5902984412873,-77.4506080328317
-40,-5,59.0854707888693,-43.7952376421863
-70,55,91.9578471749226,6.59839981990568
-40,-65,41.6056675523214,-7.59890479530452
-55,10,23.8921978519223,35.7250747723458
-25,0,40.6067733384314,69.6812170643321
-85,50,121.762755920372,-62.1293026574796
70,25,1.19125807410789,46.0346844698788
-25,35,-16.1805149706053,-97.4785865356944
-85,-35,-91.5531453682282,-3.22234116129697
75,-10,19.6639715779719,29.4381515458283
5,85,-4.61301820585821,31.2828999072961
20,55,42.2470749729234,28.4343409183258
50,55,44.5702972037873,81.8335081993433
-45,75,-40.0916017850184,-16.5736489014773
-15,-15,44.4097207266995,-49.3022723744359
-5,-25,-18.7085638508423,20.5088503695828
35,75,48.8541383724983,-56.5622401898102
75,65,90.3482751592095,-42.7035007976768
20,-35,-9.81265360800849,-34.7655096872566
85,35,-65.2542777895794,92.2328412942358
70,20,78.5283548476596,29.2073839311634
-30,10,28.3122749483102,-79.2862352322509
-20,-35,12.5079993664693,-16.6573687224565
-50,-35,-25.5585915514747,-30.5398425708443
-75,55,-72.4078315304316,-28.4422299033697
-50,-5,67.9127647415998,63.3077775180451
-70,80,66.7814637283939,34.3505969513102
-90,-90,-26.3177141740473,-111.344646244111
85,10,31.1028060138144,-16.1411997345603
20,60,-17.5572036570287,2.72847855627255
-70,45,40.5127463252621,-50.0805558083888
65,75,23.1360363565272,64.8852739477382
-50,75,48.7770347794881,20.1648892435596
-30,35,25.7318756980564,61.6421821674382
40,-45,-117.482280551555,-31.6779807036389
-5,20,-7.89174098177216,-51.287074254757
-80,20,90.8501254124184,109.066543585653
85,60,135.734627103538,0.722839964183535
-60,40,-7.36934643632351,-53.3619123215287
45,50,-22.6306422958136,44.0583577240618
80,80,2.018194080688,28.2223271326694
-35,5,-19.5633112714311,-1.97512825161054
50,-40,48.8260339111872,35.8274675261486
55,55,95.7736397286307,-14.9265404980627
75,85,-20.8914058040652,30.7492888341508
-50,40,-16.4608719915343,-45.4151441344307
5,5,-65.2542034866926,31.8971165960261
20,0,-10.6693945504295,-3.06027968445376
-50,75,6.06534795678481,-60.3981609654887
5,-20,28.8995604797937,-67.7322114692683
-85,5,-38.1809800866262,38.8283541611467
90,90,-3.34015813551412,-0.130643366915535
-50,10,40.9843232729397,2.63772495367471
-10,-25,-3.83942432538269,-87.5967562314648
-30,30,28.8658707969219,-24.3238117979835
-90,80,35.1891959165335,5.97845114851931
-30,80,3.87152852025633,11.6668870954043
70,85,49.7638825396842,27.3107999941746
65,55,-55.2268854105719,34.3822155426612
90,-15,33.0812526063097,-76.8921931935088
-50,85,-21.9457933939639,-44.3834497219634
15,20,-41.46971419867,13.732030316349
-30,-85,-86.8563270894683,-135.362953547401
45,5,14.2420285798238,55.4974317787671
80,-45,38.0263149667954,-25.4300903732609
45,-75,-30.8661319753461,-0.374653923486591
55,-45,120.46460955312,105.996749049988
75,-60,98.9722941600761,-14.2880052540005
15,85,3.14325405438608,38.8942540674553
85,-70,24.1800081656543,-7.01449571944562
-60,35,-95.0718464625804,-93.3921943772218
60,80,37.2040148259119,63.1699627657255
80,90,-46.6014064996565,26.4874279569942
-70,45,-46.8598574903904,34.6489247654261
-30,15,10.0617766389115,18.3774475813316
80,20,75.302549138452,48.1814155057017
-60,35,-172.958068318458,71.7220564077963
10,-25,-16.6366291502973,46.783760632336
25,-50,-44.5099634199683,-74.7767911253512
50,60,-46.1862494280124,-23.4691209449388
15,-25,-60.4314934655333,61.6088796227583
-30,-80,39.4950494654079,112.653771585639
30,-20,11.8999507772358,75.7860591475358
90,65,125.978701594813,76.2881266175163
-15,-85,10.1768096243959,2.08286392707569
40,65,36.946604693816,2.29427065197039
75,-5,146.296544617965,-0.201512738494571
-60,-25,67.5122546432927,-11.9083435284274
25,50,-58.727274392807,56.7226929957831
-30,-20,-60.5163921275989,-19.1637249081244
-50,15,44.7528982709875,-13.6715023403889
40,-50,-102.959994653832,-81.9046743884375
70,-25,100.212976581531,-52.3267838020188
40,85,-12.1729709229703,-142.718257977562
55,50,100.694317628349,8.74066735098563
-30,80,-67.3954060004328,1.55128654882412
-75,65,11.9527501239926,30.7736241493256
-90,-25,-0.426970631018719,43.3539601920591
0,-30,-48.7935205791294,-75.0401565209909
-85,-25,-28.297200800159,-100.868971390705
50,65,-7.42596105827188,32.3512091115603
35,-65,16.6328295778629,0.812929651321042
-90,5,-26.4145253283881,-108.994729017384
-30,45,78.3858614398191,-24.5302043836601
-90,-35,50.7639747457142,62.6795597703762
-85,80,-8.38021522011969,-74.9558021846777
-20,-70,-106.853303814492,27.0125428647128
25,10,-42.7214785261243,-58.327961832388
45,-70,-37.940551252934,-23.8184659490851
5,-70,20.5531711734897,25.4776484061321
-60,5,-26.5934721537862,-9.76097141160953
-15,-55,0.973505362936024,-33.9240197797047
-50,-55,0.767061347343954,-194.218859044018
80,55,-75.1172257151726,28.8173911182086
-65,20,-43.0265511924384,45.4046417836687
45,30,-58.5413660723081,-62.7717958694323
55,85,70.9279579997599,-19.2160625727976
10,75,3.25780085702051,26.443214902794
-90,-85,-113.321321873817,-115.404213959414
30,55,27.5763168402497,-11.1164518545594
-75,50,-107.421207445575,20.7102312631765
65,-40,-101.829684547019,42.2783785938399
-5,85,-12.3824822283344,-20.5423294671645
-40,-40,72.0024075522365,8.21949627177825
40,-65,74.6966177894263,25.6204929577602
-75,-60,82.6639830644409,-5.14886314130415
-60,-70,10.3323074153566,-18.1045253013079
70,-40,-1.40916583507304,10.5735683379465
15,-35,-10.1817945884103,-81.5412861717196
-70,10,-21.7185427996887,28.6178072255671
45,15,-8.18763299705094,-90.2642929561853
10,50,-19.1142148656469,50.7508054431392
70,-30,-8.94390713852056,103.446697355952
80,-45,80.9494787280191,-67.1270512137708
75,-35,26.1513419768541,4.26031421091096
90,-10,53.6072175212192,-50.5611293075541
-25,-5,-14.4931255768423,-57.5019708169766
-80,5,-18.7141546024529,-52.58074394237
70,60,-29.7988922374425,33.5381684159535
15,-40,41.2756660812595,-1.25352302492757
90,-80,-9.68632453437739,-66.8734361581018
85,10,167.824637298186,42.0028498837956
80,70,-40.907742178956,31.7269651611381
90,-20,-21.538503054831,69.1505411456605
10,80,19.3904995596073,45.5114739175848
25,70,-56.8314638401773,-5.10589265703868
-80,10,22.3817891165006,27.6634668456665
-50,-10,-2.45102227060953,-20.3003093780402
-15,45,-15.8248015350906,49.8013727970373
-50,-45,74.7736697511749,48.8489979869093
85,55,-59.546535326175,-31.8802739566785
-20,30,6.25534670614795,-40.3191983569598
-40,-15,8.8863862545402,-47.854604654368
90,-90,19.4670821858986,7.97637456990624
75,45,-41.9523064300472,-1.56876069586338
90,5,88.884717735096,-9.39535196858775
-5,-65,-11.8693790918457,-23.7066359693853
-30,45,-81.25261497757,-18.2167078036673
55,30,-52.4676686954851,-20.313898092315
20,-5,-4.84832894385187,-70.4737078333034
-45,35,-144.659026619231,69.5982270934327
-80,25,12.3227230470808,102.351777414477
85,-75,-27.3909251481396,29.5942649141848
25,20,34.4326298353058,24.9938890228224
-85,60,-0.770163386005024,-85.721647186378
-50,35,19.308580751045,55.1566960456321
75,55,67.0064788489609,11.2239713431878
-85,55,-56.4572737944554,-8.10932181886517
-45,-65,-6.77193750564182,43.8293158705333
-30,-60,-71.7607745987664,28.4286373080859
65,50,-75.4966455398609,9.71986125572985
-60,-75,-25.2071647426575,-7.54377616808543
-20,0,-24.2348083989708,60.7533616332324
70,25,94.2511812040922,-0.289432855774734
60,25,43.032407852096,-43.029700664741
15,5,60.0282816622512,20.5431955659241
85,80,-14.8247952085899,13.93877915938
70,-35,-55.9508198808256,-59.7394525394292
-55,-30,49.2016919362836,67.1757461703943
-30,-5,-174.758778114676,32.328145495627
25,10,0.392469315477669,39.5664666238081
-15,40,-46.9577618976622,62.2484258210073
-50,-75,40.0218792299331,-82.7950627725254
50,-15,-65.281861183748,34.0077092651028
60,5,-39.82590738841,-9.61763324207485
50,-60,-62.5990845779024,3.12748641001333
60,-60,-42.8414292905285,46.4653061148491
5,-75,-10.3888739797277,49.4284196023918
-85,-10,-14.910231404597,-72.8539469047842
-85,25,-26.7200808494785,43.4494299783391
65,30,-23.0935798986119,-28.4962872410048
-85,-55,11.6173330615214,-49.4246261668773
10,-75,-3.02972793259401,-53.10239428353
-5,55,3.3982730029047,7.27471450848587
-50,85,-29.6823603941404,-41.5044675281233
15,-25,-19.5885542130571,-40.8249623383273
0,-45,-10.0756500219212,-1.09048703325064
-80,45,93.4130236825014,8.08148902278897
-65,85,-25.2977145257271,55.3224485371815
60,-15,-14.6277604406428,30.9706942272088
-10,-90,9.61721320482951,78.8775870538031
55,15,31.9159394952773,1.64989327768831
85,30,-24.7835892444366,50.98281902135
10,-90,2.19507811919235,-65.5204881144676
50,55,-19.1944918601738,-33.7648757134072
15,-35,19.2699334854958,-13.2324534917389
-45,-10,-8.51374937932798,-11.7871978632773
65,70,31.8982549212916,-38.3241646994768
75,-55,34.2982107194332,-130.50069788965
50,45,33.3291287065805,-63.8724863986169
50,35,-32.4753113570612,-43.5876543492268
-60,-90,59.8352550677384,11.786917261111
10,-15,21.5157987649521,-15.2746875172685
-70,80,-15.0924299192155,2.95052639998546
35,-55,-16.843034312233,100.236892057008
-35,75,35.4665576587733,-113.039850703891
50,20,41.9077683173849,58.1109775200745
-25,-20,-39.1991951287693,-28.1344929513036
15,75,0.262316920533934,22.8384068365683
-65,-70,-22.1296838598972,-85.5013878582186
-25,60,19.1832532144975,-35.4696663597716
5,-60,37.4530215067333,11.2913811612762
25,25,-74.5835845293167,-60.4681677367218
-55,-25,-7.31093747699818,1.24846223399038
-70,-60,-33.9359893994226,-10.9277501464029
10,-35,-3.01073111012195,-88.0427887415667
-30,-80,32.9030410714072,-62.5216311787606
-45,-80,36.0204044513902,-22.7600890933487
-25,0,44.5417235406292,-9.38469923276968
35,70,3.5951193444603,48.6478208645448
-5,70,18.4089017788845,-9.85117340955742
0,35,13.8640894686181,-24.3712882764003
-85,0,-8.40973114165671,18.1449625006583
-35,80,2.27222970311963,-52.0017527001586
80,5,99.5160979010031,-8.34228334720829
-85,70,-122.337895660451,12.0735554785963
-5,35,-0.0401562359313914,-46.4563832499598
-20,5,4.62308384627003,1.26139734666816
-20,-90,-54.8202619755302,-62.3053307729822
-85,45,-18.6666732115674,-61.3748815720352
-90,-45,-1.36578479070931,-87.1302307320446
90,-10,-84.8743406429057,27.727193894959
45,-30,145.845149595779,-28.640391344732
55,-85,5.31647734774241,-9.61288441617627
-65,60,-121.034962047959,68.3767256646469
-30,-25,-42.1891190843861,-26.2114516921223
50,-75,-43.5070884328928,19.8613625719823
65,40,-42.8843386894869,-12.6762436596892
75,85,52.0052438177111,56.4466406930151
35,5,-16.3597926824176,2.00279680273223
85,-80,-3.11178967902504,47.6930101194103
-5,25,6.51420464315565,11.6446738010303
-5,-30,11.5720157681995,-42.1224743139676
0,70,5.71956780910017,-81.8606542354911
85,-55,20.4922492238393,-148.820757121014
-30,40,-48.2202848245503,19.7482828960478
20,15,8.84967254864587,53.7600560981782
-50,-85,-26.3039898663183,14.6626183755244
5,-80,-16.7380161153536,-14.1777567464943
-55,-80,-147.637684366996,52.5782975202481
40,-20,21.2502557454862,9.05135593575102
10,-40,-17.6693141783271,-0.810537595128281
80,-90,-59.8821929316542,-40.3698837220325
70,-80,85.5319916850344,50.936821653267
-40,10,-12.5150943996664,-65.1351865850648
30,60,5.28197538823336,-57.3555390745402
0,45,3.30298698567989,29.4319717149385
55,-15,81.5974183105651,9.07418697027957
-60,-90,-40.7465319422757,-11.1062698392191
90,85,97.4412308313676,31.6440124457091
-45,65,17.3472455357183,2.88538268694073
-55,-50,-7.81649865050345,-38.3279631215066
-50,85,-19.0063101147856,-15.8648860915502
-20,-80,-74.5936543664836,20.6168295599853
85,40,16.6642492741277,69.3829876098067
50,30,-7.83412536228062,4.19225812891716
-5,55,2.39047398623843,14.5499068669469
-55,90,-75.5490645040098,6.12129700710558
-55,-40,-42.4589034040043,8.17496472155702
-50,85,-7.32674426476358,-117.798117567384
85,-90,68.4701275877468,-75.6843426026684
35,10,-127.695038188196,-26.3446596465558
80,-20,-9.50637162617414,21.0311112407708
-30,65,-66.1103772048613,-24.2273578470296
-80,30,-34.2226640497651,-5.56008694515823
55,0,46.106155331424,-36.2891812433046
-60,35,63.2745452614948,103.031274337596
-5,-55,-7.03947361075157,-42.3674130460027
80,-35,32.8577768119482,29.2128722331427
-85,-20,-49.2949403752592,-51.230090751475
-45,-25,-39.987555841683,-65.6223247941654
55,65,-15.6709421434717,13.0074089695568
75,25,-19.9847351673445,14.4245984018295
25,25,6.66267319683182,82.4603151711129
0,-90,-31.7320137276241,50.5203577872045
-85,65,17.0527954820885,111.869492291669
5,-80,1.21639833293882,58.3145267238506
-35,-90,1.50405921330218,28.8798573857873
-10,0,19.1062993172898,72.9539598684154
90,-60,-42.7097711662105,-54.9179747541914
-5,50,-31.188473788037,-28.5273021181954
-45,15,11.796482610469,-23.0312665684274
90,-85,10.4369416758299,90.3124615242667
-20,35,67.285399909943,-46.0165738544565
-45,20,54.7359326525648,-48.6908514856652
-20,-20,-20.9994351991284,35.6990802996014
25,-70,8.19790944270886,21.8480843661695
-45,35,-119.809702516688,10.500677672806
40,-25,-31.7368633955684,16.1756423032499
20,75,-35.8340142062183,-16.5305084927068
-30,-50,8.22385276866976,-13.2870752546274
70,35,25.9252707554117,40.3423947241567
-15,-50,-28.8895360957359,-14.6393984328277
10,30,11.5335946757825,75.7113480274211
10,-25,1.7029421548133,38.6351417501784
0,-75,-6.40276764544906,42.7527927408915
-80,-35,-20.5961591300674,-11.1488682205823
-70,-85,23.1707329442802,-36.9633423158807
65,-25,75.7427555335237,26.1070379487574
50,0,-10.4714228804375,-51.4443925514613
-15,60,-10.9136843183249,96.414932353241
50,-25,39.3958109459443,70.7176341027511
70,70,-58.9791280948789,-7.24371555535757
-5,85,26.515496282217,2.96522831809861
-10,0,-7.50506382751021,33.3121004135015
80,30,-168.541178619541,13.4026027540688
-50,-10,75.7524276548295,55.0690361286949
-80,15,31.2744042329301,10.4662566959566
-5,0,-3.29963922749937,-11.9047583373246
30,25,-146.655132393084,-16.3852921973929
-20,-25,-3.89235817131417,10.3509585140295
